tag	tag_type	sequence	sequence_vector	uv
平台词17173、游侠网、电玩巴士等	1	nba@ps->17173@ps	-1	993
平台词17173、游侠网、电玩巴士等	1	5173游戏交易平台@ps->17173@ps	-1	972
平台词17173、游侠网、电玩巴士等	1	电玩巴士@iknow->电玩巴士@ps	-1	971
平台词17173、游侠网、电玩巴士等	1	海贼王@ps->4399@ps	-1	965
平台词17173、游侠网、电玩巴士等	1	网页qq@ps->4399@ps	-1	963
平台词17173、游侠网、电玩巴士等	1	刀剑2@ps->17173@ps	-1	939
平台词17173、游侠网、电玩巴士等	1	qq2013最新版官方下载@ps->4399@ps	-1	921
平台词17173、游侠网、电玩巴士等	1	3366小游戏@ps->4399@ps	-1	902
平台词17173、游侠网、电玩巴士等	1	4399弹弹堂@ps->4399@ps	-1	901
平台词17173、游侠网、电玩巴士等	1	43@ps->4399@ps	-1	886
平台词17173、游侠网、电玩巴士等	1	多玩@iknow->多玩@ps	-1	883
平台词17173、游侠网、电玩巴士等	1	斗战神@ps->多玩@ps	-1	876
平台词17173、游侠网、电玩巴士等	1	游侠@video->游侠@ps	-1	860
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩图库@ps	-1	823
平台词17173、游侠网、电玩巴士等	1	dnf@ps->多玩@ps	-1	810
平台词17173、游侠网、电玩巴士等	1	qq飞车@ps->4399@ps	-1	799
平台词17173、游侠网、电玩巴士等	1	dnf@ps->4399@ps	-1	798
平台词17173、游侠网、电玩巴士等	1	17173dnf@ps->17173@ps	-1	796
平台词17173、游侠网、电玩巴士等	1	淘宝@ps->电玩巴士@ps	-1	793
平台词17173、游侠网、电玩巴士等	1	剑灵官网@ps->17173.com@ps	-1	789
平台词17173、游侠网、电玩巴士等	1	4399奥奇传说@ps->4399@ps	-1	787
平台词17173、游侠网、电玩巴士等	1	奥拉星@ps->4399@ps	-1	786
平台词17173、游侠网、电玩巴士等	1	nba@ps->4399@ps	-1	784
平台词17173、游侠网、电玩巴士等	1	3dm@ps->17173@ps	-1	783
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399@image	-1	781
平台词17173、游侠网、电玩巴士等	1	淘宝网@ps->4399@ps	-1	771
平台词17173、游侠网、电玩巴士等	1	电玩巴士psp游戏下载@ps->电玩巴士@ps	-1	760
平台词17173、游侠网、电玩巴士等	1	优酷@ps->多玩@ps	-1	740
平台词17173、游侠网、电玩巴士等	1	4399@ps	0	940618
平台词17173、游侠网、电玩巴士等	1	17173@ps	0	403322
平台词17173、游侠网、电玩巴士等	1	多玩@ps	0	268051
平台词17173、游侠网、电玩巴士等	1	游侠网@ps	0	166546
平台词17173、游侠网、电玩巴士等	1	电玩巴士@ps	0	114490
平台词17173、游侠网、电玩巴士等	1	17173.com@ps	0	96610
平台词17173、游侠网、电玩巴士等	1	dnf多玩@ps	0	71499
平台词17173、游侠网、电玩巴士等	1	游侠@ps	0	64297
平台词17173、游侠网、电玩巴士等	1	d@ps	0	32028
平台词17173、游侠网、电玩巴士等	1	4399@video	0	30265
平台词17173、游侠网、电玩巴士等	1	37玩@ps	0	17323
平台词17173、游侠网、电玩巴士等	1	d@video	0	17031
平台词17173、游侠网、电玩巴士等	1	多玩图库@ps	0	16385
平台词17173、游侠网、电玩巴士等	1	游侠网单机游戏@ps	0	15461
平台词17173、游侠网、电玩巴士等	1	多玩论坛@ps	0	13235
平台词17173、游侠网、电玩巴士等	1	4399@iknow	0	8663
平台词17173、游侠网、电玩巴士等	1	游侠@video	0	8576
平台词17173、游侠网、电玩巴士等	1	快玩游戏@ps	0	7663
平台词17173、游侠网、电玩巴士等	1	d@map	0	7535
平台词17173、游侠网、电玩巴士等	1	dnf17173视频站@ps	0	5993
平台词17173、游侠网、电玩巴士等	1	17173新手卡@ps	0	5927
平台词17173、游侠网、电玩巴士等	1	游侠网@iknow	0	5694
平台词17173、游侠网、电玩巴士等	1	17173@video	0	5670
平台词17173、游侠网、电玩巴士等	1	www.17173.com@ps	0	5294
平台词17173、游侠网、电玩巴士等	1	4399@news	0	5184
平台词17173、游侠网、电玩巴士等	1	4399@map	0	4156
平台词17173、游侠网、电玩巴士等	1	要玩@ps	0	3821
平台词17173、游侠网、电玩巴士等	1	17173@iknow	0	3509
平台词17173、游侠网、电玩巴士等	1	91玩@ps	0	3422
平台词17173、游侠网、电玩巴士等	1	多玩游戏@ps	0	3089
平台词17173、游侠网、电玩巴士等	1	17173发号@ps	0	3004
平台词17173、游侠网、电玩巴士等	1	多玩@video	0	2773
平台词17173、游侠网、电玩巴士等	1	d@iknow	0	2500
平台词17173、游侠网、电玩巴士等	1	兄弟玩@ps	0	2429
平台词17173、游侠网、电玩巴士等	1	多玩@iknow	0	2372
平台词17173、游侠网、电玩巴士等	1	xyq.17173.com@ps	0	2300
平台词17173、游侠网、电玩巴士等	1	电玩巴士@iknow	0	2249
平台词17173、游侠网、电玩巴士等	1	4399@wenku	0	2132
平台词17173、游侠网、电玩巴士等	1	4399@image	0	1976
平台词17173、游侠网、电玩巴士等	1	17173.com@video	0	1566
平台词17173、游侠网、电玩巴士等	1	17173.com@iknow	0	1540
平台词17173、游侠网、电玩巴士等	1	多玩网@ps	0	1525
平台词17173、游侠网、电玩巴士等	1	4399@mp3	0	1459
平台词17173、游侠网、电玩巴士等	1	多玩官网@ps	0	1383
平台词17173、游侠网、电玩巴士等	1	d@news	0	1330
平台词17173、游侠网、电玩巴士等	1	电玩巴士@video	0	1319
平台词17173、游侠网、电玩巴士等	1	17173交易平台@ps	0	1278
平台词17173、游侠网、电玩巴士等	1	兄弟玩@iknow	0	1211
平台词17173、游侠网、电玩巴士等	1	17173@news	0	1191
平台词17173、游侠网、电玩巴士等	1	游民星空单机游戏官网@ps	0	1132
平台词17173、游侠网、电玩巴士等	1	游民星空游戏@ps	0	1118
平台词17173、游侠网、电玩巴士等	1	17173发号中心@ps	0	995
平台词17173、游侠网、电玩巴士等	1	游侠网@video	0	986
平台词17173、游侠网、电玩巴士等	1	d@mp3	0	986
平台词17173、游侠网、电玩巴士等	1	游侠@iknow	0	971
平台词17173、游侠网、电玩巴士等	1	dnf多玩@video	0	767
平台词17173、游侠网、电玩巴士等	1	17173@map	0	741
平台词17173、游侠网、电玩巴士等	1	电玩巴士@map	0	714
平台词17173、游侠网、电玩巴士等	1	多玩@news	0	713
平台词17173、游侠网、电玩巴士等	1	多玩@map	0	635
平台词17173、游侠网、电玩巴士等	1	游侠网单机游戏@iknow	0	631
平台词17173、游侠网、电玩巴士等	1	快玩游戏@iknow	0	614
平台词17173、游侠网、电玩巴士等	1	17173礼包@ps	0	585
平台词17173、游侠网、电玩巴士等	1	17173小游戏@ps	0	583
平台词17173、游侠网、电玩巴士等	1	17173龙剑@ps	0	547
平台词17173、游侠网、电玩巴士等	1	试玩网@ps	0	510
平台词17173、游侠网、电玩巴士等	1	d@image	0	493
平台词17173、游侠网、电玩巴士等	1	d@wenku	0	482
平台词17173、游侠网、电玩巴士等	1	17173新手卡领取中心@ps	0	479
平台词17173、游侠网、电玩巴士等	1	4399@baike	0	477
平台词17173、游侠网、电玩巴士等	1	17173视频@ps	0	470
平台词17173、游侠网、电玩巴士等	1	17173发卡中心@ps	0	417
平台词17173、游侠网、电玩巴士等	1	178游戏网@ps	0	399
平台词17173、游侠网、电玩巴士等	1	17173邮箱@ps	0	386
平台词17173、游侠网、电玩巴士等	1	快玩游戏@video	0	379
平台词17173、游侠网、电玩巴士等	1	17173@image	0	370
平台词17173、游侠网、电玩巴士等	1	多玩通行证@iknow	0	320
平台词17173、游侠网、电玩巴士等	1	多玩通行证@ps	0	319
平台词17173、游侠网、电玩巴士等	1	17173网游排行榜@ps	0	312
平台词17173、游侠网、电玩巴士等	1	游民星空psp@ps	0	292
平台词17173、游侠网、电玩巴士等	1	游民星空网@ps	0	287
平台词17173、游侠网、电玩巴士等	1	17173论坛@ps	0	286
平台词17173、游侠网、电玩巴士等	1	37玩@video	0	285
平台词17173、游侠网、电玩巴士等	1	17173礼包中心@ps	0	285
平台词17173、游侠网、电玩巴士等	1	17173特权礼包@ps	0	282
平台词17173、游侠网、电玩巴士等	1	d@baike	0	256
平台词17173、游侠网、电玩巴士等	1	游侠网@news	0	251
平台词17173、游侠网、电玩巴士等	1	游侠网@map	0	245
平台词17173、游侠网、电玩巴士等	1	电玩巴士@news	0	243
平台词17173、游侠网、电玩巴士等	1	17173游戏@ps	0	237
平台词17173、游侠网、电玩巴士等	1	多玩@image	0	228
平台词17173、游侠网、电玩巴士等	1	dnf多玩@iknow	0	210
平台词17173、游侠网、电玩巴士等	1	17173礼包领取@ps	0	203
平台词17173、游侠网、电玩巴士等	1	17173游戏交易平台@ps	0	200
平台词17173、游侠网、电玩巴士等	1	17173新游测试表@ps	0	195
平台词17173、游侠网、电玩巴士等	1	17173发卡@ps	0	194
平台词17173、游侠网、电玩巴士等	1	17173网页游戏@ps	0	194
平台词17173、游侠网、电玩巴士等	1	多玩图库@video	0	186
平台词17173、游侠网、电玩巴士等	1	兔友网@ps	0	183
平台词17173、游侠网、电玩巴士等	1	dnf17173视频站@video	0	182
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399小游戏@ps	1	28220
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399洛克王国@ps	1	9683
平台词17173、游侠网、电玩巴士等	1	17173@ps->剑灵@ps	1	8477
平台词17173、游侠网、电玩巴士等	1	游侠网@ps->游民星空@ps	1	7564
平台词17173、游侠网、电玩巴士等	1	17173@ps->5173@ps	1	6930
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩lol@ps	1	6612
平台词17173、游侠网、电玩巴士等	1	4399@video->4399@ps	1	5991
平台词17173、游侠网、电玩巴士等	1	4399@ps->7k7k@ps	1	5740
平台词17173、游侠网、电玩巴士等	1	17173@ps->多玩@ps	1	5684
平台词17173、游侠网、电玩巴士等	1	4399@ps->7k7k小游戏@ps	1	5567
平台词17173、游侠网、电玩巴士等	1	多玩@ps->17173@ps	1	4285
平台词17173、游侠网、电玩巴士等	1	17173@ps->龙剑@ps	1	3975
平台词17173、游侠网、电玩巴士等	1	17173@ps->游民星空@ps	1	3805
平台词17173、游侠网、电玩巴士等	1	多玩@ps->剑灵@ps	1	3618
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399造梦西游3@ps	1	3484
平台词17173、游侠网、电玩巴士等	1	dnf多玩@ps->dnf17173@ps	1	3430
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399创世兵魂@ps	1	3358
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399小游戏大全@ps	1	3298
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩盒子@ps	1	3165
平台词17173、游侠网、电玩巴士等	1	17173@ps->淘宝@ps	1	2653
平台词17173、游侠网、电玩巴士等	1	4399@ps->-@image	1	2650
平台词17173、游侠网、电玩巴士等	1	4399@ps->qq空间@ps	1	2635
平台词17173、游侠网、电玩巴士等	1	4399@ps->神兵传奇之无敌幸运版@ps	1	2618
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399@video	1	2568
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399赛尔号@ps	1	2471
平台词17173、游侠网、电玩巴士等	1	4399@video->4399小游戏@video	1	2463
平台词17173、游侠网、电玩巴士等	1	17173@video->17173@ps	1	2406
平台词17173、游侠网、电玩巴士等	1	游侠网@ps->3dm@ps	1	2381
平台词17173、游侠网、电玩巴士等	1	4399@ps->3366@ps	1	2174
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩dnf@ps	1	2173
平台词17173、游侠网、电玩巴士等	1	17173@ps->17173.com@ps	1	2085
平台词17173、游侠网、电玩巴士等	1	d@map->-@map	1	2004
平台词17173、游侠网、电玩巴士等	1	游侠@ps->游民星空@ps	1	1951
平台词17173、游侠网、电玩巴士等	1	4399@ps->神兵传奇无敌幸运版@ps	1	1922
平台词17173、游侠网、电玩巴士等	1	游侠网@iknow->游侠网@ps	1	1905
平台词17173、游侠网、电玩巴士等	1	17173@ps->5173游戏交易平台@ps	1	1902
平台词17173、游侠网、电玩巴士等	1	4399@ps->cf@ps	1	1876
平台词17173、游侠网、电玩巴士等	1	17173@ps->dnf@ps	1	1829
平台词17173、游侠网、电玩巴士等	1	17173.com@ps->17173@ps	1	1768
平台词17173、游侠网、电玩巴士等	1	4399@ps->qq@ps	1	1753
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399奥比岛@ps	1	1714
平台词17173、游侠网、电玩巴士等	1	d@video->@video	1	1707
平台词17173、游侠网、电玩巴士等	1	4399@ps->火影忍者@ps	1	1687
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399奥拉星@ps	1	1675
平台词17173、游侠网、电玩巴士等	1	17173@ps->17173dnf@ps	1	1673
平台词17173、游侠网、电玩巴士等	1	4399@ps->lol@ps	1	1652
平台词17173、游侠网、电玩巴士等	1	dnf多玩@ps->dnf爱拍@ps	1	1642
平台词17173、游侠网、电玩巴士等	1	游侠@ps->3dm@ps	1	1632
平台词17173、游侠网、电玩巴士等	1	17173@ps->斗战神@ps	1	1615
平台词17173、游侠网、电玩巴士等	1	4399@iknow->4399@ps	1	1593
平台词17173、游侠网、电玩巴士等	1	电玩巴士@ps->游民星空@ps	1	1568
平台词17173、游侠网、电玩巴士等	1	17173@ps->炉石传说@ps	1	1526
平台词17173、游侠网、电玩巴士等	1	17173@ps->178@ps	1	1524
平台词17173、游侠网、电玩巴士等	1	dnf多玩@ps->dnf@ps	1	1513
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩魔兽@ps	1	1511
平台词17173、游侠网、电玩巴士等	1	4399@ps->淘宝@ps	1	1509
平台词17173、游侠网、电玩巴士等	1	电玩巴士@ps->多玩@ps	1	1490
平台词17173、游侠网、电玩巴士等	1	17173@ps->单机游戏@ps	1	1449
平台词17173、游侠网、电玩巴士等	1	游侠网@ps->游戏@ps	1	1428
平台词17173、游侠网、电玩巴士等	1	dnf多玩@ps->dnf官网@ps	1	1425
平台词17173、游侠网、电玩巴士等	1	17173@ps->lol@ps	1	1413
平台词17173、游侠网、电玩巴士等	1	多玩@ps->游民星空@ps	1	1411
平台词17173、游侠网、电玩巴士等	1	多玩@ps->电玩巴士@ps	1	1410
平台词17173、游侠网、电玩巴士等	1	17173@ps->刀剑2@ps	1	1383
平台词17173、游侠网、电玩巴士等	1	多玩@ps->178@ps	1	1373
平台词17173、游侠网、电玩巴士等	1	游侠@ps->游侠@video	1	1349
平台词17173、游侠网、电玩巴士等	1	4399@ps->@video	1	1330
平台词17173、游侠网、电玩巴士等	1	17173@ps->17173剑灵@ps	1	1260
平台词17173、游侠网、电玩巴士等	1	17173@ps->剑灵官网@ps	1	1249
平台词17173、游侠网、电玩巴士等	1	17173.com@ps->5173游戏交易平台@ps	1	1230
平台词17173、游侠网、电玩巴士等	1	17173@iknow->17173@ps	1	1218
平台词17173、游侠网、电玩巴士等	1	17173@ps->优酷@ps	1	1201
平台词17173、游侠网、电玩巴士等	1	17173@ps->17173@video	1	1177
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399弹弹堂@ps	1	1173
平台词17173、游侠网、电玩巴士等	1	17173.com@ps->17173dnf@ps	1	1167
平台词17173、游侠网、电玩巴士等	1	多玩@video->多玩@ps	1	1141
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩剑灵@ps	1	1133
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399游戏盒@ps	1	1120
平台词17173、游侠网、电玩巴士等	1	多玩@ps->淘宝@ps	1	1101
平台词17173、游侠网、电玩巴士等	1	多玩@ps->lol@ps	1	1099
平台词17173、游侠网、电玩巴士等	1	4399@ps->洛克王国@ps	1	1082
平台词17173、游侠网、电玩巴士等	1	4399@video->@video	1	1070
平台词17173、游侠网、电玩巴士等	1	4399@ps->海贼王@ps	1	1046
平台词17173、游侠网、电玩巴士等	1	游侠@ps->游民@ps	1	1034
平台词17173、游侠网、电玩巴士等	1	17173@ps->叶子猪@ps	1	1031
平台词17173、游侠网、电玩巴士等	1	多玩@ps->多玩英雄联盟@ps	1	1029
平台词17173、游侠网、电玩巴士等	1	4399@video->4399小游戏大全@video	1	1029
平台词17173、游侠网、电玩巴士等	1	4399@ps->cf官网@ps	1	1017
平台词17173、游侠网、电玩巴士等	1	4399@ps->终极一班3@ps	1	990
平台词17173、游侠网、电玩巴士等	1	电玩巴士@iknow->电玩巴士@ps	1	971
平台词17173、游侠网、电玩巴士等	1	17173@ps->17173梦幻西游@ps	1	944
平台词17173、游侠网、电玩巴士等	1	4399@ps->爸爸去哪儿@ps	1	928
平台词17173、游侠网、电玩巴士等	1	4399@ps->3366小游戏@ps	1	920
平台词17173、游侠网、电玩巴士等	1	17173.com@ps->剑灵@ps	1	913
平台词17173、游侠网、电玩巴士等	1	多玩@ps->炉石传说@ps	1	896
平台词17173、游侠网、电玩巴士等	1	多玩@iknow->多玩@ps	1	883
平台词17173、游侠网、电玩巴士等	1	4399@ps->赛尔号@ps	1	882
平台词17173、游侠网、电玩巴士等	1	游侠@video->游侠@ps	1	860
平台词17173、游侠网、电玩巴士等	1	电玩巴士@ps->淘宝@ps	1	852
平台词17173、游侠网、电玩巴士等	1	dnf多玩@ps->dnf多玩盒子@ps	1	837
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399小游戏@ps->4399@ps	2	1241
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399@video->4399@ps	2	947
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399洛克王国@ps->4399@ps	2	732
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399洛克王国@ps->4399小游戏@ps	2	719
平台词17173、游侠网、电玩巴士等	1	4399@ps->7k7k@ps->4399@ps	2	522
平台词17173、游侠网、电玩巴士等	1	4399@ps->神兵传奇之无敌幸运版@ps->神兵传奇无敌幸运版@ps	2	496
平台词17173、游侠网、电玩巴士等	1	游侠网@ps->游民星空@ps->游侠网@ps	2	485
平台词17173、游侠网、电玩巴士等	1	游侠@ps->游侠@video->游侠@ps	2	480
平台词17173、游侠网、电玩巴士等	1	17173@ps->剑灵@ps->17173@ps	2	478
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399小游戏@ps->4399小游戏大全@ps	2	458
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399小游戏@ps->7k7k小游戏@ps	2	453
平台词17173、游侠网、电玩巴士等	1	17173@ps->17173@video->17173@ps	2	452
平台词17173、游侠网、电玩巴士等	1	17173@ps->剑灵@ps->剑灵@image	2	419
平台词17173、游侠网、电玩巴士等	1	4399@video->4399小游戏@video->4399小游戏大全@video	2	399
平台词17173、游侠网、电玩巴士等	1	4399@ps->7k7k小游戏@ps->4399小游戏@ps	2	369
平台词17173、游侠网、电玩巴士等	1	4399@ps->爸爸去哪儿@ps->爸爸去哪儿@video	2	365
平台词17173、游侠网、电玩巴士等	1	4399@ps->439@ps->4399@ps	2	338
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399创世兵魂@ps->4399@ps	2	331
平台词17173、游侠网、电玩巴士等	1	17173@ps->5173@ps->17173@ps	2	314
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399@image->4399@ps	2	308
平台词17173、游侠网、电玩巴士等	1	4399@ps->4399小游戏@ps->4399洛克王国@ps	2	307
平台词17173、游侠网、电玩巴士等	1	17173@ps->多玩@ps->17173@ps	2	300
平台词17173、游侠网、电玩巴士等	1	17173@ps->龙剑@ps->龙剑@video	2	289
